,id,message_type,subject,summary,channel_id,importance,web_url,from_user_id,body_content_type,body_content,group_id
12,1700418417851,message,Aufgabenplan,,19:18e8f1a306664dc788f3b88de2284fdb@thread2,normal,https://teams.microsoft.com/l/message/19%3A18e8f1a306664dc788f3b88de2284fdb%40thread.tacv2/1700418417851?groupId=e13f70ef-d850-4916-8bed-c4e6d9bf65c0&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1700418417851&parentMessageId=1700418417851,ef5a978a-aa73-4fec-8350-2e6766cac240,html,"<p>Hello <at id=""0"">G7</at>&nbsp;<at id=""1"">FIVR</at>&nbsp;<at id=""2"">23/24</at>&nbsp;ich hab den Aufgabenplan für die neue Aufgabe erstellt. Findet sich hier wie immer unter dem Reiter ""Aufgaben"" <emoji id=""smile"" alt=""🙂"" title=""Grinsen""></emoji>&nbsp;Bei Fragen und Problemen gern bescheid geben, dann können wir das in der Gruppe besprechen.&nbsp;</p>
<p>Habt noch einen schönen Abend <emoji id=""smile"" alt=""🙂"" title=""Grinsen""></emoji></p>",e13f70ef-d850-4916-8bed-c4e6d9bf65c0
13,1700417500720,message,,,19:18e8f1a306664dc788f3b88de2284fdb@thread2,normal,https://teams.microsoft.com/l/message/19%3A18e8f1a306664dc788f3b88de2284fdb%40thread.tacv2/1700417500720?groupId=e13f70ef-d850-4916-8bed-c4e6d9bf65c0&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1700417500720&parentMessageId=1700417500720,ef5a978a-aa73-4fec-8350-2e6766cac240,text,"Ich habe oben in diesem Kanal eine Registerkarte hinzugefügt. Probieren Sie diese aus!<attachment id=""tab::9c8a99f2-e4aa-4308-b282-8c7e56ca3ac2""></attachment>",e13f70ef-d850-4916-8bed-c4e6d9bf65c0
14,1700217413976,message,Bearbeitungszeitraum: 23.11.-28.11.,,19:18e8f1a306664dc788f3b88de2284fdb@thread2,normal,https://teams.microsoft.com/l/message/19%3A18e8f1a306664dc788f3b88de2284fdb%40thread.tacv2/1700217413976?groupId=e13f70ef-d850-4916-8bed-c4e6d9bf65c0&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1700217413976&parentMessageId=1700217413976,ef5a978a-aa73-4fec-8350-2e6766cac240,html,"<div><div>Hallo <at id=""0"">G7 FIVR 23/24</at>&nbsp;hier unsere Aufgabe für die kommende Woche. Bitte wieder bis Sonntag durchlesen, da sind auch schon Infos zur Abschlusspräsentation enthalten. <emoji id=""smile"" alt=""🙂"" title=""""></emoji></div>
</div><attachment id=""2956c652-8810-4922-b1f8-1ae047c2f0a1""></attachment>",e13f70ef-d850-4916-8bed-c4e6d9bf65c0
15,1699804848884,systemEventMessage,,,19:ea86f72ef31942f283f947e76adb057e@thread2,normal,https://teams.microsoft.com/l/message/19%3Aea86f72ef31942f283f947e76adb057e%40thread.tacv2/1699804848884?groupId=e13f70ef-d850-4916-8bed-c4e6d9bf65c0&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1699804848884&parentMessageId=1699804848884,,html,<systemEventMessage/>,e13f70ef-d850-4916-8bed-c4e6d9bf65c0
16,1699804645779,systemEventMessage,,,19:ea86f72ef31942f283f947e76adb057e@thread2,normal,https://teams.microsoft.com/l/message/19%3Aea86f72ef31942f283f947e76adb057e%40thread.tacv2/1699804645779?groupId=e13f70ef-d850-4916-8bed-c4e6d9bf65c0&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1699804645779&parentMessageId=1699804645779,,html,<systemEventMessage/>,e13f70ef-d850-4916-8bed-c4e6d9bf65c0
17,1699607763704,message,,,19:ea86f72ef31942f283f947e76adb057e@thread2,normal,https://teams.microsoft.com/l/message/19%3Aea86f72ef31942f283f947e76adb057e%40thread.tacv2/1699607763704?groupId=e13f70ef-d850-4916-8bed-c4e6d9bf65c0&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1699607763704&parentMessageId=1699607763704,5be5526a-b68e-4792-a28f-a7f49f294dbc,html,"<div><div>Hey <at id=""0"">G7 FIVR 23/24</at> <emoji id=""smile"" alt=""🙂"" title=""""></emoji><at id=""1"">Laura Carolina Witte</at>&nbsp;und ich haben uns gestern getroffen um&nbsp;die Aufgabe B.2.2 zu bearbeiten . Hatten dafür am Donnerstag von 11:00-12:00 ein Meeting. Da wir Georg&nbsp;und Beas Skizzierung des Geschäftsmodells schon verdammt gut fanden haben wir uns gedacht das es keinen Sinn macht das wir noch ein separates Modell&nbsp;erstellen, stattdessen haben wir in einem Word aufgeschrieben was wir noch hinzufügen würden bzw. haben wir noch einige Punkte zusätzlich ausformuliert. Dazu vlt. noch kurze Absprache&nbsp;am Sonntag.&nbsp;</div>

<div>&nbsp;</div>

<div>Ich kann&nbsp;diesen Sonntag leider nicht kommen. sry im Voraus, bin bei den restlichen Terminen save dabei.<emoji id=""peekingeye"" alt=""🫣"" title=""""></emoji></div>
</div>",e13f70ef-d850-4916-8bed-c4e6d9bf65c0
18,1699263638351,message,,,19:ea86f72ef31942f283f947e76adb057e@thread2,normal,https://teams.microsoft.com/l/message/19%3Aea86f72ef31942f283f947e76adb057e%40thread.tacv2/1699263638351?groupId=e13f70ef-d850-4916-8bed-c4e6d9bf65c0&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1699263638351&parentMessageId=1699263638351,5e0bb2a1-20d0-46e7-8b9c-7f490c24a74c,html,"<div><div>Hallo <at id=""0"">B2</at>&nbsp;<emoji id=""smile"" alt=""🙂"" title=""""></emoji>&nbsp;Unter Dateien findet Ihr jetzt eine PowerPoint die wir alle bearbeiten können. Fügt also eure Ausarbeitungen einfach dort unter dem entsprechenden Gliederungspunkt ein, dann haben wir alles an einem Ort.</div>
</div>",e13f70ef-d850-4916-8bed-c4e6d9bf65c0
19,1699343598702,message,,,19:ea86f72ef31942f283f947e76adb057e@thread2,normal,https://teams.microsoft.com/l/message/19%3Aea86f72ef31942f283f947e76adb057e%40thread.tacv2/1699343598702?groupId=e13f70ef-d850-4916-8bed-c4e6d9bf65c0&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1699343598702&parentMessageId=1699343598702,ef5a978a-aa73-4fec-8350-2e6766cac240,html,"<div>Ich habe oben in diesem Kanal eine Registerkarte hinzugefügt. Probieren Sie diese aus!</div><attachment id=""tab::d7a5795a-42ce-4dca-8975-6adf4cc63a92""></attachment>",e13f70ef-d850-4916-8bed-c4e6d9bf65c0
20,1699343961114,systemEventMessage,,,19:ea86f72ef31942f283f947e76adb057e@thread2,normal,https://teams.microsoft.com/l/message/19%3Aea86f72ef31942f283f947e76adb057e%40thread.tacv2/1699343961114?groupId=e13f70ef-d850-4916-8bed-c4e6d9bf65c0&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1699343961114&parentMessageId=1699343961114,,html,<systemEventMessage/>,e13f70ef-d850-4916-8bed-c4e6d9bf65c0
21,1699258834479,message,Meeting,,19:ea86f72ef31942f283f947e76adb057e@thread2,normal,https://teams.microsoft.com/l/message/19%3Aea86f72ef31942f283f947e76adb057e%40thread.tacv2/1699258834479?groupId=e13f70ef-d850-4916-8bed-c4e6d9bf65c0&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1699258834479&parentMessageId=1699258834479,ef5a978a-aa73-4fec-8350-2e6766cac240,html,"<div><div>Hello <at id=""0"">georg seidel</at>&nbsp;<emoji id=""smile"" alt=""🙂"" title=""""></emoji>&nbsp;ich hab diese Woche für ein Meeting eigentlich nur morgen Vormittag/Mittag Zeit und sonst am Donnerstag. Passt dir davon was?</div>


</div>",e13f70ef-d850-4916-8bed-c4e6d9bf65c0
22,1699006405840,message,Aufgabe B2,,19:ea86f72ef31942f283f947e76adb057e@thread2,normal,https://teams.microsoft.com/l/message/19%3Aea86f72ef31942f283f947e76adb057e%40thread.tacv2/1699006405840?groupId=e13f70ef-d850-4916-8bed-c4e6d9bf65c0&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1699006405840&parentMessageId=1699006405840,ef5a978a-aa73-4fec-8350-2e6766cac240,html,"<div><div><strong>Bearbeitung:</strong> <strong>08.11.-14.11.</strong></div>

<div>Hier noch mal die Aufgabenstellung für nächste Woche. Lest die euch bitte bis Sonntag zum Meeting durch und schaut&nbsp;das kurze YouTube Video was in der Ausgangssituation verlinkt ist, damit wir das dann schon mal besprechen und aufteilen&nbsp;können. <emoji id=""smile"" alt=""🙂"" title=""""></emoji></div>

<div><at id=""0"">G7 FIVR 23/24</at></div>
</div><attachment id=""a51a3aa4-2960-4a4a-b7cd-9e44e9cfac74""></attachment>",e13f70ef-d850-4916-8bed-c4e6d9bf65c0
23,1702408735558,message,Abgabe C2 + Pitch Deck,,19:7f509cb768494b7cb95834bbd5101936@thread2,normal,https://teams.microsoft.com/l/message/19%3A7f509cb768494b7cb95834bbd5101936%40thread.tacv2/1702408735558?groupId=e13f70ef-d850-4916-8bed-c4e6d9bf65c0&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1702408735558&parentMessageId=1702408735558,5e0bb2a1-20d0-46e7-8b9c-7f490c24a74c,html,"<p>Hallo <at id=""0"">Sophie</at>&nbsp;<at id=""1"">Günther</at>, unter Dateien findest du wie immer die Ausarbeitungen zur Aufgabe C2, die Präsentation des Pitch Decks sowie unser Projektbericht. Liebe Grüße <emoji id=""smile"" alt=""🙂"" title=""Grinsen""></emoji></p>
<p>&nbsp;</p>",e13f70ef-d850-4916-8bed-c4e6d9bf65c0
24,1702318329282,message,Abgabe PitchDeck Folien,,19:7f509cb768494b7cb95834bbd5101936@thread2,normal,https://teams.microsoft.com/l/message/19%3A7f509cb768494b7cb95834bbd5101936%40thread.tacv2/1702318329282?groupId=e13f70ef-d850-4916-8bed-c4e6d9bf65c0&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1702318329282&parentMessageId=1702318329282,ef5a978a-aa73-4fec-8350-2e6766cac240,html,"<p>Hallo <at id=""0"">Sophie</at>&nbsp;<at id=""1"">Günther</at>&nbsp;wir haben noch eine Frage zur Abgabe von C2. Gehört da die fertige PitchDeck Präsentation dazu oder reicht das, wenn wir die kurz vor dem Workshop abgeben?</p>",e13f70ef-d850-4916-8bed-c4e6d9bf65c0
25,1701770454329,message,Projektbericht Woche 8,,19:7f509cb768494b7cb95834bbd5101936@thread2,normal,https://teams.microsoft.com/l/message/19%3A7f509cb768494b7cb95834bbd5101936%40thread.tacv2/1701770454329?groupId=e13f70ef-d850-4916-8bed-c4e6d9bf65c0&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1701770454329&parentMessageId=1701770454329,5e0bb2a1-20d0-46e7-8b9c-7f490c24a74c,html,"<p>Hallo <at id=""0"">Sophie</at>&nbsp;<at id=""1"">Günther</at></p>
<p>Die Abgabefrist für Aufgabe C2 ist ja erst in einer Woche, da wir aber diese Woche bereits alle Inhalte ausgearbeitet haben und daher einige Besprechungen hatten, habe ich für diese Woche auch wieder einen Wochenbericht + Sitzungsprotokolle erstellt. Diese findest du unter Dateien <emoji id=""smile"" alt=""🙂"" title=""Grinsen""></emoji>&nbsp;Die Aufgabe C2 gebe ich dann nächste Woche ab.&nbsp;</p>",e13f70ef-d850-4916-8bed-c4e6d9bf65c0
26,1701628317702,message,,,19:7f509cb768494b7cb95834bbd5101936@thread2,normal,https://teams.microsoft.com/l/message/19%3A7f509cb768494b7cb95834bbd5101936%40thread.tacv2/1701628317702?groupId=e13f70ef-d850-4916-8bed-c4e6d9bf65c0&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1701628317702&parentMessageId=1701628317702,ef5a978a-aa73-4fec-8350-2e6766cac240,html,"<p>Hi <at id=""0"">Sophie</at>&nbsp;<at id=""1"">Günther</at>&nbsp;<emoji id=""smile"" alt=""🙂"" title=""Grinsen""></emoji></p>
<p>wie angekündigt haben wir uns noch mal neue Aufgabenpakete für die kommende Woche überlegt. Dafür habe ich dir eine aktualisierte Version des Aufgabenplans in Ordner für C2 mit abgelegt.</p>
<p>&nbsp;</p>",e13f70ef-d850-4916-8bed-c4e6d9bf65c0
27,1701168093776,message,,,19:7f509cb768494b7cb95834bbd5101936@thread2,normal,https://teams.microsoft.com/l/message/19%3A7f509cb768494b7cb95834bbd5101936%40thread.tacv2/1701168093776?groupId=e13f70ef-d850-4916-8bed-c4e6d9bf65c0&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1701168093776&parentMessageId=1701168093776,5e0bb2a1-20d0-46e7-8b9c-7f490c24a74c,html,"<div><div>
<div>
<div>Hallo <at id=""0"">Sophie Günther</at>, unter Dateien sind jetzt die Ausarbeitungen zur Aufgabe C1 sowie der Projektbericht (Protokolle + Wochenbericht) hochgeladen <emoji id=""smile"" alt=""🙂"" title=""""></emoji></div>
</div>
</div>
</div>",e13f70ef-d850-4916-8bed-c4e6d9bf65c0
28,1701161661702,message,Abgabe Aufgabenplan C2,,19:7f509cb768494b7cb95834bbd5101936@thread2,normal,https://teams.microsoft.com/l/message/19%3A7f509cb768494b7cb95834bbd5101936%40thread.tacv2/1701161661702?groupId=e13f70ef-d850-4916-8bed-c4e6d9bf65c0&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1701161661702&parentMessageId=1701161661702,ef5a978a-aa73-4fec-8350-2e6766cac240,html,"<p>Guten Morgen <at id=""0"">Sophie</at>&nbsp;<at id=""1"">Günther</at>&nbsp;<emoji id=""smile"" alt=""🙂"" title=""Grinsen""></emoji></p>
<p>ich habe gerade den Aufgabenplan für C2 fertig gestellt und hochgeladen. Wir haben erst einmal nur die Aufgaben aufgeteilt, die Vorbereitung für den Pitch teilen wir diesen Sonntag bei unserem Gruppenmeeting auf. Dafür würde ich dann noch mal neue Aufgaben erstellen und dir einen neuen Plan zur Verfügung stellen <emoji id=""smile"" alt=""🙂"" title=""Grinsen""></emoji>&nbsp;</p>",e13f70ef-d850-4916-8bed-c4e6d9bf65c0
29,1700418726716,message,"Abgabe Aufgabenplan, Fragen bzgl. Abschlusspräsentation",,19:7f509cb768494b7cb95834bbd5101936@thread2,normal,https://teams.microsoft.com/l/message/19%3A7f509cb768494b7cb95834bbd5101936%40thread.tacv2/1700418726716?groupId=e13f70ef-d850-4916-8bed-c4e6d9bf65c0&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1700418726716&parentMessageId=1700418726716,ef5a978a-aa73-4fec-8350-2e6766cac240,html,"<p>Hallo <at id=""0"">Sophie</at>&nbsp;<at id=""1"">Günther</at>, ich hab den Aufgabenplan für die neue Woche in den dafür vorgesehen Ordner gepackt <emoji id=""smile"" alt=""🙂"" title=""Grinsen""></emoji></p>
<p>&nbsp;</p>
<p>Im Meeting vorhin haben wir auch bereits über die Abschlusspräsentation gesprochen. Dabei sind uns ein paar Fragen gekommen. Bekommen wir noch mal genaue Informationen darüber, wie die Präsentation ablaufen soll oder sollen wir uns dafür an den Dingen zum Pitch-Deck orientieren die wir selbst ausgearbeitet haben? Hast du evtl. Tipps für uns, worauf wir besonders achten sollen, was so Fehler sind, die in den letzten Semestern immer wieder passiert sind?</p>
<p>&nbsp;</p>
<p>Hab noch einen schönen Abend <emoji id=""smile"" alt=""🙂"" title=""Grinsen""></emoji></p>",e13f70ef-d850-4916-8bed-c4e6d9bf65c0
